8.501	2.19	0.68	0.68	21.9	NAN
8.601	2.22	0.385	0.385	22.2	NAN
8.701	2.25	0.26	0.26	22.5	NAN
8.801	2.28	0.3	0.3	22.8	NAN
8.901	2.295	0.42	0.42	22.95	NAN
9.001	2.325	0.715	0.715	23.25	NAN
9.101	2.355	1.17	1.17	23.55	NAN
9.201	2.385	1.68	1.68	23.85	NAN
9.301	2.415	2.41	2.41	24.15	NAN
9.401	2.43	3.36	3.36	24.3	NAN
9.501	2.445	4.26	4.26	24.45	NAN
9.601	2.475	5.325	5.325	24.75	NAN
9.701	2.505	6.09	6.09	25.05	NAN
9.801	2.535	6.47	6.47	25.35	NAN
9.901	2.55	6.34	6.34	25.5	NAN
10.001	2.58	5.805	5.805	25.8	NAN
10.101	2.61	4.945	4.945	26.1	NAN
10.201	2.64	3.945	3.945	26.4	NAN
10.301	2.67	2.995	2.995	26.7	NAN
10.401	2.685	2.185	2.185	26.85	NAN
10.501	2.715	1.6	1.6	27.15	NAN
10.601	2.745	1.235	1.235	27.45	NAN
10.701	2.76	1.055	1.055	27.6	NAN
10.801	2.79	1.1	1.1	27.9	NAN
10.901	2.805	1.27	1.27	28.05	NAN
11.001	2.835	1.61	1.61	28.35	NAN
11.101	2.865	2.185	2.185	28.65	NAN
11.201	2.895	2.9	2.9	28.95	NAN
11.301	2.91	3.815	3.815	29.1	NAN
11.401	2.94	4.875	4.875	29.4	NAN
11.501	2.97	6	6	29.7	NAN
11.601	3	6.94	6.94	30	NAN
11.701	3.03	7.675	7.675	30.3	NAN
11.801	3.045	8.05	8.05	30.45	NAN
11.901	3.075	8.05	8.05	30.75	NAN
12.001	3.09	7.53	7.53	30.9	NAN
12.101	3.12	6.73	6.73	31.2	NAN
12.201	3.15	5.805	5.805	31.5	NAN
12.301	3.165	4.905	4.905	31.65	NAN
12.401	3.195	4.665	4.665	31.95	NAN
12.501	3.195	4.665	4.665	31.95	NAN
12.601	3.195	4.67	4.67	31.95	NAN
12.701	3.195	4.6	4.6	31.95	NAN
12.801	3.195	4.605	4.605	31.95	NAN
12.901	3.195	4.615	4.615	31.95	NAN
13.001	3.195	4.625	4.625	31.95	NAN
13.101	3.195	4.68	4.68	31.95	NAN
13.201	3.195	4.68	4.68	31.95	NAN
13.301	3.195	4.685	4.685	31.95	NAN
13.401	3.195	4.75	4.75	31.95	NAN
13.501	3.195	4.695	4.695	31.95	NAN
13.601	3.195	4.695	4.695	31.95	NAN
13.701	3.195	4.7	4.7	31.95	NAN
13.801	3.195	4.7	4.7	31.95	NAN
13.901	3.195	4.64	4.64	31.95	NAN
14.001	3.195	4.61	4.61	31.95	NAN
14.101	3.195	4.635	4.635	31.95	NAN
14.201	3.195	4.615	4.615	31.95	NAN
14.301	3.195	4.7	4.7	31.95	NAN
14.401	3.195	4.715	4.715	31.95	NAN
14.501	3.195	4.705	4.705	31.95	NAN
14.601	3.195	4.7	4.7	31.95	NAN
14.701	3.195	4.795	4.795	31.95	NAN
14.801	3.195	4.73	4.73	31.95	NAN
14.901	3.195	4.7	4.7	31.95	NAN
