6.601	1.725	0.745	0.745	17.25	NAN
6.701	1.74	0.525	0.525	17.4	NAN
6.801	1.77	0.615	0.615	17.7	NAN
6.901	1.8	0.94	0.94	18	NAN
7.001	1.83	1.305	1.305	18.3	NAN
7.101	1.845	1.69	1.69	18.45	NAN
7.201	1.86	2.5	2.5	18.6	NAN
7.301	1.89	3.38	3.38	18.9	NAN
7.401	1.92	4.3	4.3	19.2	NAN
7.501	1.95	5.43	5.43	19.5	NAN
7.601	1.965	6.545	6.545	19.65	NAN
7.701	1.995	7.735	7.735	19.95	NAN
7.801	2.025	8.22	8.22	20.25	NAN
7.901	2.055	7.94	7.94	20.55	NAN
8.001	2.085	6.985	6.985	20.85	NAN
8.101	2.1	5.55	5.55	21	NAN
8.201	2.13	4.16	4.16	21.3	NAN
8.301	2.16	2.97	2.97	21.6	NAN
8.401	2.175	2.055	2.055	21.75	NAN
8.501	2.205	1.615	1.615	22.05	NAN
8.601	2.235	1.15	1.15	22.35	NAN
8.701	2.25	1.16	1.16	22.5	NAN
8.801	2.28	1.235	1.235	22.8	NAN
8.901	2.31	1.745	1.745	23.1	NAN
9.001	2.34	2.15	2.15	23.4	NAN
9.101	2.355	3.08	3.08	23.55	NAN
9.201	2.385	3.935	3.935	23.85	NAN
9.301	2.415	5.105	5.105	24.15	NAN
9.401	2.445	6.45	6.45	24.45	NAN
9.501	2.475	8.04	8.04	24.75	NAN
9.601	2.49	9.22	9.22	24.9	NAN
9.701	2.505	10.005	10.005	25.05	NAN
9.801	2.535	10.245	10.245	25.35	NAN
9.901	2.565	9.67	9.67	25.65	NAN
10.001	2.595	8.79	8.79	25.95	NAN
10.101	2.61	7.21	7.21	26.1	NAN
10.201	2.64	5.71	5.71	26.4	NAN
10.301	2.67	4.435	4.435	26.7	NAN
10.401	2.7	3.46	3.46	27	NAN
10.501	2.73	2.86	2.86	27.3	NAN
10.601	2.745	2.48	2.48	27.45	NAN
10.701	2.775	2.38	2.38	27.75	NAN
10.801	2.805	2.57	2.57	28.05	NAN
10.901	2.835	2.845	2.845	28.35	NAN
11.001	2.85	3.55	3.55	28.5	NAN
11.101	2.865	4.57	4.57	28.65	NAN
11.201	2.895	5.915	5.915	28.95	NAN
11.301	2.925	7.38	7.38	29.25	NAN
11.401	2.955	9.005	9.005	29.55	NAN
11.501	2.985	10.245	10.245	29.85	NAN
11.601	3	10.245	10.245	30	NAN
11.701	3.03	10.245	10.245	30.3	NAN
11.801	3.06	10.245	10.245	30.6	NAN
11.901	3.09	10.245	10.245	30.9	NAN
12.001	3.105	10.245	10.245	31.05	NAN
12.101	3.135	9.765	9.765	31.35	NAN
12.201	3.165	8.375	8.375	31.65	NAN
12.301	3.18	7.22	7.22	31.8	NAN
12.401	3.195	7.37	7.37	31.95	NAN
12.501	3.195	7.395	7.395	31.95	NAN
12.601	3.195	7.395	7.395	31.95	NAN
12.701	3.195	7.405	7.405	31.95	NAN
12.801	3.195	7.415	7.415	31.95	NAN
12.901	3.195	7.335	7.335	31.95	NAN
13.001	3.195	7.43	7.43	31.95	NAN
13.101	3.195	7.355	7.355	31.95	NAN
13.201	3.195	7.29	7.29	31.95	NAN
13.301	3.195	7.3	7.3	31.95	NAN
13.401	3.195	7.31	7.31	31.95	NAN
13.501	3.195	7.485	7.485	31.95	NAN
13.601	3.195	7.47	7.47	31.95	NAN
13.701	3.195	5.195	5.195	31.95	NAN
13.801	3.195	7.405	7.405	31.95	NAN
13.901	3.195	7.47	7.47	31.95	NAN
14.001	3.195	7.49	7.49	31.95	NAN
14.101	3.195	7.475	7.475	31.95	NAN
14.201	3.195	7.48	7.48	31.95	NAN
14.301	3.195	7.4	7.4	31.95	NAN
14.401	3.195	7.33	7.33	31.95	NAN
14.501	3.195	7.33	7.33	31.95	NAN
14.601	3.195	7.34	7.34	31.95	NAN
14.701	3.195	7.475	7.475	31.95	NAN
14.801	3.195	7.47	7.47	31.95	NAN
14.901	3.195	7.485	7.485	31.95	NAN
